Larvitar,Gen2/poke_icon_0246_000_mf_n_00000000_f_n.png
Pupitar,Gen2/poke_icon_0247_000_mf_n_00000000_f_n.png
Tyranitar,Gen2/poke_icon_0248_000_mf_n_00000000_f_n.png
Lugia,Gen2/poke_icon_0249_000_uk_n_00000000_f_n.png
Ho-oh,Gen2/poke_icon_0250_000_uk_n_00000000_f_n.png
Celebi,Gen2/poke_icon_0251_000_uk_n_00000000_f_n.png
Treecko,Gen3/poke_icon_0252_000_mf_n_00000000_f_n.png
Grovyle,Gen3/poke_icon_0253_000_mf_n_00000000_f_n.png
Sceptile,Gen3/poke_icon_0254_000_mf_n_00000000_f_n.png
Torchic,Gen3/poke_icon_0255_000_md_n_00000000_f_n.png
Combusken ♀,Gen3/poke_icon_0256_000_fd_n_00000000_f_n.png
Combusken ♂,Gen3/poke_icon_0256_000_md_n_00000000_f_n.png
Blaziken ♀,Gen3/poke_icon_0257_000_fd_n_00000000_f_n.png
Blaziken ♂,Gen3/poke_icon_0257_000_md_n_00000000_f_n.png
Mudkip,Gen3/poke_icon_0258_000_mf_n_00000000_f_n.png
Marshtomp,Gen3/poke_icon_0259_000_mf_n_00000000_f_n.png
Swampert,Gen3/poke_icon_0260_000_mf_n_00000000_f_n.png
Poochyena,Gen3/poke_icon_0261_000_mf_n_00000000_f_n.png
Mightyena,Gen3/poke_icon_0262_000_mf_n_00000000_f_n.png
Zigzagoon,Gen3/poke_icon_0263_000_mf_n_00000000_f_n.png
Galarian Zigzagoon,Gen3/poke_icon_0263_001_mf_n_00000000_f_n.png
Linoone,Gen3/poke_icon_0264_000_mf_n_00000000_f_n.png
Galarian Linoone,Gen3/poke_icon_0264_001_mf_n_00000000_f_n.png
Wurmple,Gen3/poke_icon_0265_000_mf_n_00000000_f_n.png
Silcoon,Gen3/poke_icon_0266_000_mf_n_00000000_f_n.png
Beautifly ♀,Gen3/poke_icon_0267_000_fd_n_00000000_f_n.png
Beautifly ♂,Gen3/poke_icon_0267_000_md_n_00000000_f_n.png
Cascoon,Gen3/poke_icon_0268_000_mf_n_00000000_f_n.png
Dustox ♀,Gen3/poke_icon_0269_000_fd_n_00000000_f_n.png
Dustox ♂,Gen3/poke_icon_0269_000_md_n_00000000_f_n.png
Lotad,Gen3/poke_icon_0270_000_mf_n_00000000_f_n.png
Lombre,Gen3/poke_icon_0271_000_mf_n_00000000_f_n.png
Ludicolo ♀,Gen3/poke_icon_0272_000_fd_n_00000000_f_n.png
Ludicolo ♂,Gen3/poke_icon_0272_000_md_n_00000000_f_n.png
Seedot,Gen3/poke_icon_0273_000_mf_n_00000000_f_n.png
Nuzleaf ♀,Gen3/poke_icon_0274_000_fd_n_00000000_f_n.png
Nuzleaf ♂,Gen3/poke_icon_0274_000_md_n_00000000_f_n.png
Shiftry ♀,Gen3/poke_icon_0275_000_fd_n_00000000_f_n.png
Shiftry ♂,Gen3/poke_icon_0275_000_md_n_00000000_f_n.png
Taillow,Gen3/poke_icon_0276_000_mf_n_00000000_f_n.png
Swellow,Gen3/poke_icon_0277_000_mf_n_00000000_f_n.png
Wingull,Gen3/poke_icon_0278_000_mf_n_00000000_f_n.png
Pelipper,Gen3/poke_icon_0279_000_mf_n_00000000_f_n.png
Ralts,Gen3/poke_icon_0280_000_mf_n_00000000_f_n.png
Kirlia,Gen3/poke_icon_0281_000_mf_n_00000000_f_n.png
Gardevoir,Gen3/poke_icon_0282_000_mf_n_00000000_f_n.png
Surskit,Gen3/poke_icon_0283_000_mf_n_00000000_f_n.png
Masquerain,Gen3/poke_icon_0284_000_mf_n_00000000_f_n.png
Shroomish,Gen3/poke_icon_0285_000_mf_n_00000000_f_n.png
Breloom,Gen3/poke_icon_0286_000_mf_n_00000000_f_n.png
Slakoth,Gen3/poke_icon_0287_000_mf_n_00000000_f_n.png
Vigoroth,Gen3/poke_icon_0288_000_mf_n_00000000_f_n.png
Slaking,Gen3/poke_icon_0289_000_mf_n_00000000_f_n.png
Nincada,Gen3/poke_icon_0290_000_mf_n_00000000_f_n.png
Ninjask,Gen3/poke_icon_0291_000_mf_n_00000000_f_n.png
Shedinja,Gen3/poke_icon_0292_000_uk_n_00000000_f_n.png
Whismur,Gen3/poke_icon_0293_000_mf_n_00000000_f_n.png
Loudred,Gen3/poke_icon_0294_000_mf_n_00000000_f_n.png
Exploud,Gen3/poke_icon_0295_000_mf_n_00000000_f_n.png
Makuhita,Gen3/poke_icon_0296_000_mf_n_00000000_f_n.png
Hariyama,Gen3/poke_icon_0297_000_mf_n_00000000_f_n.png
Azurill,Gen3/poke_icon_0298_000_mf_n_00000000_f_n.png
Nosepass,Gen3/poke_icon_0299_000_mf_n_00000000_f_n.png
Skitty,Gen3/poke_icon_0300_000_mf_n_00000000_f_n.png
Delcatty,Gen3/poke_icon_0301_000_mf_n_00000000_f_n.png
Sableye,Gen3/poke_icon_0302_000_mf_n_00000000_f_n.png
Mawile,Gen3/poke_icon_0303_000_mf_n_00000000_f_n.png
Aron,Gen3/poke_icon_0304_000_mf_n_00000000_f_n.png
Lairon,Gen3/poke_icon_0305_000_mf_n_00000000_f_n.png
Aggron,Gen3/poke_icon_0306_000_mf_n_00000000_f_n.png
Meditite ♀,Gen3/poke_icon_0307_000_fd_n_00000000_f_n.png
Meditite ♂,Gen3/poke_icon_0307_000_md_n_00000000_f_n.png
Medicham ♀,Gen3/poke_icon_0308_000_fd_n_00000000_f_n.png
Medicham ♂,Gen3/poke_icon_0308_000_md_n_00000000_f_n.png
Electrike,Gen3/poke_icon_0309_000_mf_n_00000000_f_n.png
Manectric,Gen3/poke_icon_0310_000_mf_n_00000000_f_n.png
Plusle,Gen3/poke_icon_0311_000_mf_n_00000000_f_n.png
Minun,Gen3/poke_icon_0312_000_mf_n_00000000_f_n.png
Volbeat,Gen3/poke_icon_0313_000_mo_n_00000000_f_n.png
Illumise,Gen3/poke_icon_0314_000_fo_n_00000000_f_n.png
Roselia ♀,Gen3/poke_icon_0315_000_fd_n_00000000_f_n.png
Roselia ♂,Gen3/poke_icon_0315_000_md_n_00000000_f_n.png
Gulpin ♀,Gen3/poke_icon_0316_000_fd_n_00000000_f_n.png
Gulpin ♂,Gen3/poke_icon_0316_000_md_n_00000000_f_n.png
Swalot ♀,Gen3/poke_icon_0317_000_fd_n_00000000_f_n.png
Swalot ♂,Gen3/poke_icon_0317_000_md_n_00000000_f_n.png
Carvanha,Gen3/poke_icon_0318_000_mf_n_00000000_f_n.png
Sharpedo,Gen3/poke_icon_0319_000_mf_n_00000000_f_n.png
Wailmer,Gen3/poke_icon_0320_000_mf_n_00000000_f_n.png
Wailord,Gen3/poke_icon_0321_000_mf_n_00000000_f_n.png
Numel ♀,Gen3/poke_icon_0322_000_fd_n_00000000_f_n.png
Numel ♂,Gen3/poke_icon_0322_000_md_n_00000000_f_n.png
Camerupt ♀,Gen3/poke_icon_0323_000_fd_n_00000000_f_n.png
Camerupt ♂,Gen3/poke_icon_0323_000_md_n_00000000_f_n.png
Torkoal,Gen3/poke_icon_0324_000_mf_n_00000000_f_n.png
Spoink,Gen3/poke_icon_0325_000_mf_n_00000000_f_n.png
Grumpig,Gen3/poke_icon_0326_000_mf_n_00000000_f_n.png
Spinda,Gen3/poke_icon_0327_000_mf_n_00000000_f_n.png
Trapinch,Gen3/poke_icon_0328_000_mf_n_00000000_f_n.png
Vibrava,Gen3/poke_icon_0329_000_mf_n_00000000_f_n.png
Flygon,Gen3/poke_icon_0330_000_mf_n_00000000_f_n.png
Cacnea,Gen3/poke_icon_0331_000_mf_n_00000000_f_n.png
Cacturne ♀,Gen3/poke_icon_0332_000_fd_n_00000000_f_n.png
Cacturne ♂,Gen3/poke_icon_0332_000_md_n_00000000_f_n.png
Swablu,Gen3/poke_icon_0333_000_mf_n_00000000_f_n.png
Altaria,Gen3/poke_icon_0334_000_mf_n_00000000_f_n.png
Zangoose,Gen3/poke_icon_0335_000_mf_n_00000000_f_n.png
Seviper,Gen3/poke_icon_0336_000_mf_n_00000000_f_n.png
Lunatone,Gen3/poke_icon_0337_000_uk_n_00000000_f_n.png
Solrock,Gen3/poke_icon_0338_000_uk_n_00000000_f_n.png
Barboach,Gen3/poke_icon_0339_000_mf_n_00000000_f_n.png
Whiscash,Gen3/poke_icon_0340_000_mf_n_00000000_f_n.png
Corpish,Gen3/poke_icon_0341_000_mf_n_00000000_f_n.png
Crawdaunt,Gen3/poke_icon_0342_000_mf_n_00000000_f_n.png
Baltoy,Gen3/poke_icon_0343_000_uk_n_00000000_f_n.png
Claydol,Gen3/poke_icon_0344_000_uk_n_00000000_f_n.png
Lileep,Gen3/poke_icon_0345_000_mf_n_00000000_f_n.png
Cradily,Gen3/poke_icon_0346_000_mf_n_00000000_f_n.png
Anorith,Gen3/poke_icon_0347_000_mf_n_00000000_f_n.png
Armaldo,Gen3/poke_icon_0348_000_mf_n_00000000_f_n.png
Feebas,Gen3/poke_icon_0349_000_mf_n_00000000_f_n.png
Milotic ♀,Gen3/poke_icon_0350_000_fd_n_00000000_f_n.png
Milotic ♂,Gen3/poke_icon_0350_000_md_n_00000000_f_n.png
Castform,Gen3/poke_icon_0351_000_mf_n_00000000_f_n.png
Kecleon,Gen3/poke_icon_0352_000_mf_n_00000000_f_n.png
Shuppet,Gen3/poke_icon_0353_000_mf_n_00000000_f_n.png
Banette,Gen3/poke_icon_0354_000_mf_n_00000000_f_n.png
Duskull,Gen3/poke_icon_0355_000_mf_n_00000000_f_n.png
Dusclops,Gen3/poke_icon_0356_000_mf_n_00000000_f_n.png
Tropius,Gen3/poke_icon_0357_000_mf_n_00000000_f_n.png
Chimecho,Gen3/poke_icon_0358_000_mf_n_00000000_f_n.png
Absol,Gen3/poke_icon_0359_000_mf_n_00000000_f_n.png
Wynaut,Gen3/poke_icon_0360_000_mf_n_00000000_f_n.png
Snorunt,Gen3/poke_icon_0361_000_mf_n_00000000_f_n.png
Glalie,Gen3/poke_icon_0362_000_mf_n_00000000_f_n.png
Spheal,Gen3/poke_icon_0363_000_mf_n_00000000_f_n.png
Sealeo,Gen3/poke_icon_0364_000_mf_n_00000000_f_n.png
Walrein,Gen3/poke_icon_0365_000_mf_n_00000000_f_n.png
Clamperl,Gen3/poke_icon_0366_000_mf_n_00000000_f_n.png
Huntail,Gen3/poke_icon_0367_000_mf_n_00000000_f_n.png
Gorebyss,Gen3/poke_icon_0368_000_mf_n_00000000_f_n.png
Relicanth ♀,Gen3/poke_icon_0369_000_fd_n_00000000_f_n.png
Relicanth ♂,Gen3/poke_icon_0369_000_md_n_00000000_f_n.png
Luvdisc,Gen3/poke_icon_0370_000_mf_n_00000000_f_n.png
Bagon,Gen3/poke_icon_0371_000_mf_n_00000000_f_n.png
Shelgon,Gen3/poke_icon_0372_000_mf_n_00000000_f_n.png
Salamence,Gen3/poke_icon_0373_000_mf_n_00000000_f_n.png
Beldum,Gen3/poke_icon_0374_000_uk_n_00000000_f_n.png
Metang,Gen3/poke_icon_0375_000_uk_n_00000000_f_n.png
Metagross,Gen3/poke_icon_0376_000_uk_n_00000000_f_n.png
Regirock,Gen3/poke_icon_0377_000_uk_n_00000000_f_n.png
Regice,Gen3/poke_icon_0378_000_uk_n_00000000_f_n.png
Registeel,Gen3/poke_icon_0379_000_uk_n_00000000_f_n.png
Latias,Gen3/poke_icon_0380_000_fo_n_00000000_f_n.png
Latios,Gen3/poke_icon_0381_000_mo_n_00000000_f_n.png
Kyogre,Gen3/poke_icon_0382_000_uk_n_00000000_f_n.png
Groudon,Gen3/poke_icon_0383_000_uk_n_00000000_f_n.png
Rayquaza,Gen3/poke_icon_0384_000_uk_n_00000000_f_n.png
Jirachi,Gen3/poke_icon_0385_000_uk_n_00000000_f_n.png
Deoxys Normal,Gen3/poke_icon_0386_000_uk_n_00000000_f_n.png
Deoxys Attack,Gen3/poke_icon_0386_001_uk_n_00000000_f_n.png
Deoxys Defense,Gen3/poke_icon_0386_002_uk_n_00000000_f_n.png
Deoxys Speed,Gen3/poke_icon_0386_003_uk_n_00000000_f_n.png
Turtwig,Gen4/poke_icon_0387_000_mf_n_00000000_f_n.png
Grotle,Gen4/poke_icon_0388_000_mf_n_00000000_f_n.png
Torterra,Gen4/poke_icon_0389_000_mf_n_00000000_f_n.png
Chimchar,Gen4/poke_icon_0390_000_mf_n_00000000_f_n.png
Monferno,Gen4/poke_icon_0391_000_mf_n_00000000_f_n.png
Infernape,Gen4/poke_icon_0392_000_mf_n_00000000_f_n.png
Piplup,Gen4/poke_icon_0393_000_mf_n_00000000_f_n.png
Prinplup,Gen4/poke_icon_0394_000_mf_n_00000000_f_n.png
Empoleon,Gen4/poke_icon_0395_000_mf_n_00000000_f_n.png
Starly ♀,Gen4/poke_icon_0396_000_fd_n_00000000_f_n.png
Starly ♂,Gen4/poke_icon_0396_000_md_n_00000000_f_n.png
Staravia ♀,Gen4/poke_icon_0397_000_fd_n_00000000_f_n.png
Staravia ♂,Gen4/poke_icon_0397_000_md_n_00000000_f_n.png
Staraptor ♀,Gen4/poke_icon_0398_000_fd_n_00000000_f_n.png
Staraptor ♂,Gen4/poke_icon_0398_000_md_n_00000000_f_n.png
Bidoof ♀,Gen4/poke_icon_0399_000_fd_n_00000000_f_n.png
Bidoof ♂,Gen4/poke_icon_0399_000_md_n_00000000_f_n.png
Bibarel ♀,Gen4/poke_icon_0400_000_fd_n_00000000_f_n.png
Bibarel ♂,Gen4/poke_icon_0400_000_md_n_00000000_f_n.png
Kricketot ♀,Gen4/poke_icon_0401_000_fd_n_00000000_f_n.png
Kricketot ♂,Gen4/poke_icon_0401_000_md_n_00000000_f_n.png
Kricketune ♀,Gen4/poke_icon_0402_000_fd_n_00000000_f_n.png
Kricketune ♂,Gen4/poke_icon_0402_000_md_n_00000000_f_n.png
Shinx ♀,Gen4/poke_icon_0403_000_fd_n_00000000_f_n.png
Shinx ♂,Gen4/poke_icon_0403_000_md_n_00000000_f_n.png
Luxio ♀,Gen4/poke_icon_0404_000_fd_n_00000000_f_n.png
Luxio ♂,Gen4/poke_icon_0404_000_md_n_00000000_f_n.png
Luxray ♀,Gen4/poke_icon_0405_000_fd_n_00000000_f_n.png
Luxray ♂,Gen4/poke_icon_0405_000_md_n_00000000_f_n.png
Budew,Gen4/poke_icon_0406_000_mf_n_00000000_f_n.png
Roserade ♀,Gen4/poke_icon_0407_000_fd_n_00000000_f_n.png
Roserade ♂,Gen4/poke_icon_0407_000_md_n_00000000_f_n.png
Cranidos,Gen4/poke_icon_0408_000_mf_n_00000000_f_n.png
Rampardos,Gen4/poke_icon_0409_000_mf_n_00000000_f_n.png
Shieldon,Gen4/poke_icon_0410_000_mf_n_00000000_f_n.png
Bastiodon,Gen4/poke_icon_0411_000_mf_n_00000000_f_n.png
Burmy Plant,Gen4/poke_icon_0412_000_mf_n_00000000_f_n.png
Burmy Sandy,Gen4/poke_icon_0412_001_mf_n_00000000_f_n.png
Burmy Trash,Gen4/poke_icon_0412_002_mf_n_00000000_f_n.png
Wormadam Plant,Gen4/poke_icon_0413_000_fo_n_00000000_f_n.png
Wormadam Sandy,Gen4/poke_icon_0413_001_fo_n_00000000_f_n.png
Wormadam Trash,Gen4/poke_icon_0413_002_fo_n_00000000_f_n.png
Mothim,Gen4/poke_icon_0414_000_mo_n_00000000_f_n.png
Combee ♀,Gen4/poke_icon_0415_000_fd_n_00000000_f_n.png
Combee ♂,Gen4/poke_icon_0415_000_md_n_00000000_f_n.png
Vespiquen,Gen4/poke_icon_0416_000_fo_n_00000000_f_n.png
Pachirisu ♀,Gen4/poke_icon_0417_000_fd_n_00000000_f_n.png
Pachirisu ♂,Gen4/poke_icon_0417_000_md_n_00000000_f_n.png
Buizel ♀,Gen4/poke_icon_0418_000_fd_n_00000000_f_n.png
Buizel ♂,Gen4/poke_icon_0418_000_md_n_00000000_f_n.png
Floatzel ♀,Gen4/poke_icon_0419_000_fd_n_00000000_f_n.png
Floatzel ♂,Gen4/poke_icon_0419_000_md_n_00000000_f_n.png
Cherubi,Gen4/poke_icon_0420_000_mf_n_00000000_f_n.png
Cherrim Overcast,Gen4/poke_icon_0421_000_mf_n_00000000_f_n.png
Cherrim Sunshine,Gen4/poke_icon_0421_001_mf_n_00000000_f_n.png
Shellos West Sea,Gen4/poke_icon_0422_000_mf_n_00000000_f_n.png
Shellos East Sea,Gen4/poke_icon_0422_001_mf_n_00000000_f_n.png
Gastrodon West Sea,Gen4/poke_icon_0423_000_mf_n_00000000_f_n.png
Gastrodon East Sea,Gen4/poke_icon_0423_001_mf_n_00000000_f_n.png
Ambipom ♀,Gen4/poke_icon_0424_000_fd_n_00000000_f_n.png
Ambipom ♂,Gen4/poke_icon_0424_000_md_n_00000000_f_n.png
Drifloon,Gen4/poke_icon_0425_000_mf_n_00000000_f_n.png
Drifblim,Gen4/poke_icon_0426_000_mf_n_00000000_f_n.png
Buneary,Gen4/poke_icon_0427_000_mf_n_00000000_f_n.png
Lopunny,Gen4/poke_icon_0428_000_mf_n_00000000_f_n.png
Mismagius,Gen4/poke_icon_0429_000_mf_n_00000000_f_n.png
Honchkrow,Gen4/poke_icon_0430_000_mf_n_00000000_f_n.png
Glameow,Gen4/poke_icon_0431_000_mf_n_00000000_f_n.png
Purugly,Gen4/poke_icon_0432_000_mf_n_00000000_f_n.png
Chingling,Gen4/poke_icon_0433_000_mf_n_00000000_f_n.png
Stunky,Gen4/poke_icon_0434_000_mf_n_00000000_f_n.png
Skuntank,Gen4/poke_icon_0435_000_mf_n_00000000_f_n.png
Bronzor,Gen4/poke_icon_0436_000_uk_n_00000000_f_n.png
Bronzong,Gen4/poke_icon_0437_000_uk_n_00000000_f_n.png
Bonsly,Gen4/poke_icon_0438_000_mf_n_00000000_f_n.png
Mime Jr.,Gen4/poke_icon_0439_000_mf_n_00000000_f_n.png
Happiny,Gen4/poke_icon_0440_000_fo_n_00000000_f_n.png
Chatot,Gen4/poke_icon_0441_000_mf_n_00000000_f_n.png
Spiritomb,Gen4/poke_icon_0442_000_mf_n_00000000_f_n.png
Gible ♀,Gen4/poke_icon_0443_000_fd_n_00000000_f_n.png
Gible ♂,Gen4/poke_icon_0443_000_md_n_00000000_f_n.png
Gabite ♀,Gen4/poke_icon_0444_000_fd_n_00000000_f_n.png
Gabite ♂,Gen4/poke_icon_0444_000_md_n_00000000_f_n.png
Garchomp ♀,Gen4/poke_icon_0445_000_fd_n_00000000_f_n.png
Garchomp ♂,Gen4/poke_icon_0445_000_md_n_00000000_f_n.png
Munchlax,Gen4/poke_icon_0446_000_mf_n_00000000_f_n.png
Riolu,Gen4/poke_icon_0447_000_mf_n_00000000_f_n.png
Lucario,Gen4/poke_icon_0448_000_mf_n_00000000_f_n.png
Hippopotas ♀,Gen4/poke_icon_0449_000_fd_n_00000000_f_n.png
Hippopotas ♂,Gen4/poke_icon_0449_000_md_n_00000000_f_n.png
Hippowdon ♀,Gen4/poke_icon_0450_000_fd_n_00000000_f_n.png
Hippowdon ♂,Gen4/poke_icon_0450_000_md_n_00000000_f_n.png
Skorupi,Gen4/poke_icon_0451_000_mf_n_00000000_f_n.png
Drapion,Gen4/poke_icon_0452_000_mf_n_00000000_f_n.png
Croagunk ♀,Gen4/poke_icon_0453_000_fd_n_00000000_f_n.png
Croagunk ♂,Gen4/poke_icon_0453_000_md_n_00000000_f_n.png
Toxicroak ♀,Gen4/poke_icon_0454_000_fd_n_00000000_f_n.png
Toxicroak ♂,Gen4/poke_icon_0454_000_md_n_00000000_f_n.png
Carnivine,Gen4/poke_icon_0455_000_mf_n_00000000_f_n.png
Finneon ♀,Gen4/poke_icon_0456_000_fd_n_00000000_f_n.png
Finneon ♂,Gen4/poke_icon_0456_000_md_n_00000000_f_n.png
Lumineon ♀,Gen4/poke_icon_0457_000_fd_n_00000000_f_n.png
Lumineon ♂,Gen4/poke_icon_0457_000_md_n_00000000_f_n.png
Mantyke,Gen4/poke_icon_0458_000_mf_n_00000000_f_n.png
Snover ♀,Gen4/poke_icon_0459_000_fd_n_00000000_f_n.png
Snover ♂,Gen4/poke_icon_0459_000_md_n_00000000_f_n.png
Abomasnow ♀,Gen4/poke_icon_0460_000_fd_n_00000000_f_n.png
Abomasnow ♂,Gen4/poke_icon_0460_000_md_n_00000000_f_n.png
Weavile ♀,Gen4/poke_icon_0461_000_fd_n_00000000_f_n.png
Weavile ♂,Gen4/poke_icon_0461_000_md_n_00000000_f_n.png
Magnezone,Gen4/poke_icon_0462_000_uk_n_00000000_f_n.png
Lickilicky,Gen4/poke_icon_0463_000_mf_n_00000000_f_n.png
Rhyperior ♀,Gen4/poke_icon_0464_000_fd_n_00000000_f_n.png
Rhyperior ♂,Gen4/poke_icon_0464_000_md_n_00000000_f_n.png
Tangrowth ♀,Gen4/poke_icon_0465_000_fd_n_00000000_f_n.png
Tangrowth ♂,Gen4/poke_icon_0465_000_md_n_00000000_f_n.png
Electivire,Gen4/poke_icon_0466_000_mf_n_00000000_f_n.png
Magmortar,Gen4/poke_icon_0467_000_mf_n_00000000_f_n.png
Togekiss,Gen4/poke_icon_0468_000_mf_n_00000000_f_n.png
Yanmega,Gen4/poke_icon_0469_000_mf_n_00000000_f_n.png
Leafeon,Gen4/poke_icon_0470_000_mf_n_00000000_f_n.png
Glaceon,Gen4/poke_icon_0471_000_mf_n_00000000_f_n.png
Gliscor,Gen4/poke_icon_0472_000_mf_n_00000000_f_n.png
Mamoswine ♀,Gen4/poke_icon_0473_000_fd_n_00000000_f_n.png
Mamoswine ♂,Gen4/poke_icon_0473_000_md_n_00000000_f_n.png
Porygon-Z,Gen4/poke_icon_0474_000_uk_n_00000000_f_n.png
Gallade,Gen4/poke_icon_0475_000_mo_n_00000000_f_n.png
Probopass,Gen4/poke_icon_0476_000_mf_n_00000000_f_n.png
Dusknoir,Gen4/poke_icon_0477_000_mf_n_00000000_f_n.png
Froslass,Gen4/poke_icon_0478_000_fo_n_00000000_f_n.png
Rotom,Gen4/poke_icon_0479_000_uk_n_00000000_f_n.png
Rotom Heat,Gen4/poke_icon_0479_001_uk_n_00000000_f_n.png
Rotom Wash,Gen4/poke_icon_0479_002_uk_n_00000000_f_n.png
Rotom Frost,Gen4/poke_icon_0479_003_uk_n_00000000_f_n.png
Rotom Fan,Gen4/poke_icon_0479_004_uk_n_00000000_f_n.png
Rotom Mow,Gen4/poke_icon_0479_005_uk_n_00000000_f_n.png
Uxie,Gen4/poke_icon_0480_000_uk_n_00000000_f_n.png
Mesprit,Gen4/poke_icon_0481_000_uk_n_00000000_f_n.png
Azelf,Gen4/poke_icon_0482_000_uk_n_00000000_f_n.png
Dialga,Gen4/poke_icon_0483_000_uk_n_00000000_f_n.png
Dialga Origin,Gen4/poke_icon_0483_001_uk_n_00000000_f_n.png
Palkia,Gen4/poke_icon_0484_000_uk_n_00000000_f_n.png
Palkia Origin,Gen4/poke_icon_0484_001_uk_n_00000000_f_n.png
Heatran,Gen4/poke_icon_0485_000_mf_n_00000000_f_n.png
Regigigas,Gen4/poke_icon_0486_000_uk_n_00000000_f_n.png
Giratina Altered,Gen4/poke_icon_0487_000_uk_n_00000000_f_n.png
Giratina Origin,Gen4/poke_icon_0487_001_uk_n_00000000_f_n.png
Cresselia,Gen4/poke_icon_0488_000_fo_n_00000000_f_n.png
Phione,Gen4/poke_icon_0489_000_uk_n_00000000_f_n.png
Manaphy,Gen4/poke_icon_0490_000_uk_n_00000000_f_n.png
Darkrai,Gen4/poke_icon_0491_000_uk_n_00000000_f_n.png
Shaymin Land,Gen4/poke_icon_0492_000_uk_n_00000000_f_n.png
Shaymin Sky,Gen4/poke_icon_0492_001_uk_n_00000000_f_n.png
Arceus,Gen4/poke_icon_0493_000_uk_n_00000000_f_n.png
Victini,Gen5/poke_icon_0494_000_uk_n_00000000_f_n.png
Snivy,Gen5/poke_icon_0495_000_mf_n_00000000_f_n.png
Servine,Gen5/poke_icon_0496_000_mf_n_00000000_f_n.png
Serperior,Gen5/poke_icon_0497_000_mf_n_00000000_f_n.png
Tepig,Gen5/poke_icon_0498_000_mf_n_00000000_f_n.png
Pignite,Gen5/poke_icon_0499_000_mf_n_00000000_f_n.png
Emboar,Gen5/poke_icon_0500_000_mf_n_00000000_f_n.png
Oshawott,Gen5/poke_icon_0501_000_mf_n_00000000_f_n.png
Dewott,Gen5/poke_icon_0502_000_mf_n_00000000_f_n.png
Samurott,Gen5/poke_icon_0503_000_mf_n_00000000_f_n.png
Hisuian Samurott,Gen5/poke_icon_0503_001_mf_n_00000000_f_n.png
Patrat,Gen5/poke_icon_0504_000_mf_n_00000000_f_n.png
Watchog,Gen5/poke_icon_0505_000_mf_n_00000000_f_n.png
Lillipup,Gen5/poke_icon_0506_000_mf_n_00000000_f_n.png
Herdier,Gen5/poke_icon_0507_000_mf_n_00000000_f_n.png
Stoutland,Gen5/poke_icon_0508_000_mf_n_00000000_f_n.png
Purrloin,Gen5/poke_icon_0509_000_mf_n_00000000_f_n.png
Liepard,Gen5/poke_icon_0510_000_mf_n_00000000_f_n.png
Pansage,Gen5/poke_icon_0511_000_mf_n_00000000_f_n.png
Simisage,Gen5/poke_icon_0512_000_mf_n_00000000_f_n.png
Pansear,Gen5/poke_icon_0513_000_mf_n_00000000_f_n.png
Simisear,Gen5/poke_icon_0514_000_mf_n_00000000_f_n.png
Panpour,Gen5/poke_icon_0515_000_mf_n_00000000_f_n.png
Simipour,Gen5/poke_icon_0516_000_mf_n_00000000_f_n.png
Munna,Gen5/poke_icon_0517_000_mf_n_00000000_f_n.png
Musharna,Gen5/poke_icon_0518_000_mf_n_00000000_f_n.png
Pidove,Gen5/poke_icon_0519_000_mf_n_00000000_f_n.png
Tranquill,Gen5/poke_icon_0520_000_mf_n_00000000_f_n.png
Unfezant ♀,Gen5/poke_icon_0521_000_fd_n_00000000_f_n.png
Unfezant ♂,Gen5/poke_icon_0521_000_md_n_00000000_f_n.png
Blitzle,Gen5/poke_icon_0522_000_mf_n_00000000_f_n.png
Zebstrika,Gen5/poke_icon_0523_000_mf_n_00000000_f_n.png
Roggenrola,Gen5/poke_icon_0524_000_mf_n_00000000_f_n.png
Boldore,Gen5/poke_icon_0525_000_mf_n_00000000_f_n.png
Giglith,Gen5/poke_icon_0526_000_mf_n_00000000_f_n.png
Woobat,Gen5/poke_icon_0527_000_mf_n_00000000_f_n.png
Swoobat,Gen5/poke_icon_0528_000_mf_n_00000000_f_n.png
Drilbur,Gen5/poke_icon_0529_000_mf_n_00000000_f_n.png
Excadrill,Gen5/poke_icon_0530_000_mf_n_00000000_f_n.png
Audino,Gen5/poke_icon_0531_000_mf_n_00000000_f_n.png
Timburr,Gen5/poke_icon_0532_000_mf_n_00000000_f_n.png
Gurdurr,Gen5/poke_icon_0533_000_mf_n_00000000_f_n.png
Conkeldurr,Gen5/poke_icon_0534_000_mf_n_00000000_f_n.png
Tympole,Gen5/poke_icon_0535_000_mf_n_00000000_f_n.png
Palpitoad,Gen5/poke_icon_0536_000_mf_n_00000000_f_n.png
Seismitoad,Gen5/poke_icon_0537_000_mf_n_00000000_f_n.png
Throh,Gen5/poke_icon_0538_000_mo_n_00000000_f_n.png
Sawk,Gen5/poke_icon_0539_000_mo_n_00000000_f_n.png
Sewaddle,Gen5/poke_icon_0540_000_mf_n_00000000_f_n.png
Swadloon,Gen5/poke_icon_0541_000_mf_n_00000000_f_n.png
Leavanny,Gen5/poke_icon_0542_000_mf_n_00000000_f_n.png
Venipede,Gen5/poke_icon_0543_000_mf_n_00000000_f_n.png
Whirlipede,Gen5/poke_icon_0544_000_mf_n_00000000_f_n.png
Scolipede,Gen5/poke_icon_0545_000_mf_n_00000000_f_n.png
Cottonee,Gen5/poke_icon_0546_000_mf_n_00000000_f_n.png
Whimsicott,Gen5/poke_icon_0547_000_mf_n_00000000_f_n.png
